"E8012001","E8012002","E8012003","E8012004","E8012005","E8012006","E8012007","E8012008","E8012009","E8012010","E8012011","E8012012","R0000100","R0536300","R0536401","R0536402","R1235800","R1482600"
99,99,99,99,99,99,99,99,99,99,99,99,6883,2,7,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6884,2,11,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6885,2,11,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6886,1,1,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6887,1,5,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6888,1,10,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6889,2,4,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6890,2,10,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6891,2,10,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6892,1,12,1982,0,1
99,99,99,99,99,99,99,99,99,99,99,99,6893,2,6,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6894,1,2,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6895,2,3,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6896,2,8,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6897,2,8,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6898,2,9,1984,0,1
99,99,99,99,99,99,99,99,99,99,99,99,6899,1,8,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6900,2,12,1980,0,1
99,99,99,99,99,99,99,99,99,99,99,99,6901,1,1,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6902,2,4,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6903,2,11,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6904,1,1,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6905,2,8,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6906,2,1,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6907,1,12,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6908,2,8,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6909,2,12,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6910,1,11,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6911,1,5,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6912,1,8,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6913,2,2,1983,0,2
99,99,99,99,99,99,99,99,99,99,99,99,6914,2,7,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6915,1,6,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6916,2,8,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6917,2,8,1980,0,1
99,99,99,99,99,99,99,99,99,99,1,1,6918,1,10,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6919,2,1,1981,0,1
99,99,99,99,99,99,99,99,99,99,99,1,6920,2,9,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6921,2,7,1980,0,1
99,99,99,99,99,99,99,99,99,99,99,99,6922,1,4,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6923,2,2,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6924,2,1,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6925,2,5,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6926,1,3,1984,0,2
99,99,99,99,99,99,99,99,99,99,99,99,6927,1,2,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6928,1,12,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6929,1,10,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6930,2,7,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6931,2,12,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6932,1,10,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6933,2,10,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6934,1,3,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6935,2,8,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6936,2,12,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6937,2,11,1983,0,2
99,1,99,99,99,99,99,99,99,99,99,99,6938,2,5,1984,0,2
99,99,99,99,99,99,99,99,99,99,99,99,6939,1,4,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6940,1,11,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6941,1,6,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6942,1,11,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6943,1,11,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6944,2,3,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6945,2,2,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6946,2,7,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6947,2,8,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6948,2,7,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6949,2,8,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6950,1,7,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6951,2,8,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6952,2,12,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6953,2,4,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6954,1,11,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6956,2,12,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6957,1,10,1981,0,1
99,99,99,99,99,99,99,99,99,99,99,99,6958,1,1,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6959,1,9,1982,0,1
99,99,99,99,99,99,99,99,99,99,99,99,6960,1,8,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6961,1,12,1984,0,1
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6962,2,3,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6963,1,4,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6964,2,1,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6965,2,7,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6966,1,11,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6967,2,4,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6968,1,6,1981,0,1
0,0,0,0,0,0,0,0,0,0,1,99,6969,1,7,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6970,1,6,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6971,2,1,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6972,2,10,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6973,1,1,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6974,1,5,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6975,1,6,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6976,2,5,1980,0,2
99,99,99,2,99,99,99,99,2,99,99,1,6977,1,7,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6978,2,6,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6979,1,6,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6980,2,6,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6981,2,10,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6982,1,7,1984,0,2
99,99,99,99,99,99,99,99,99,99,99,99,6983,1,8,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6984,1,3,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6985,2,6,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6986,2,10,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6987,2,9,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6988,1,12,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6989,2,3,1981,0,1
99,99,99,99,99,99,99,99,99,99,99,99,6990,1,4,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6991,2,8,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6992,1,7,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6993,1,7,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6994,1,5,1983,0,2
99,99,99,99,99,99,99,99,99,99,99,99,6995,1,7,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6996,2,4,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6997,1,6,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,6998,2,10,1983,0,2
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6999,1,2,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7000,2,8,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7001,1,8,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7002,1,11,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7003,2,1,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7004,2,4,1982,0,1
99,99,99,99,99,99,99,99,99,99,99,99,7005,1,6,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7006,2,12,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7007,2,12,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7008,1,9,1982,0,2
0,0,0,0,0,0,0,0,0,1,99,99,7009,1,4,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7010,2,11,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7011,2,9,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7012,2,10,1981,0,2
99,99,99,99,99,99,99,99,99,99,99,99,7013,2,3,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7014,2,10,1980,0,1
1,99,99,99,99,99,99,99,99,99,99,99,7015,1,5,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7016,1,5,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7017,2,2,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7018,2,1,1981,0,2
99,99,99,1,99,99,99,99,99,99,99,99,7019,1,8,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7020,1,4,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7021,2,12,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7022,1,2,1982,0,1
0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,7023,1,11,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7024,2,2,1981,0,1
99,99,99,99,99,99,99,99,99,99,99,99,7025,1,8,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7026,2,9,1982,0,1
99,99,99,99,99,99,99,1,99,99,99,99,7027,1,1,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7028,1,9,1981,0,2
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,7029,1,9,1980,0,1
99,99,99,99,99,99,99,99,99,99,99,99,7030,1,9,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7031,1,8,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7032,2,6,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7033,1,10,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7034,2,1,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7035,2,6,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7036,2,1,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7037,2,2,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7038,2,4,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7039,1,7,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7040,1,9,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7041,2,7,1982,0,3
0,0,0,0,0,0,0,0,0,0,0,0,7042,2,1,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7043,1,2,1983,0,1
99,99,99,99,99,99,99,99,99,99,99,99,7044,1,9,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7045,1,1,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7046,1,8,1982,0,1
99,99,99,99,99,99,99,99,99,99,99,99,7047,1,6,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7048,2,6,1980,0,1
99,99,99,99,99,99,99,99,99,99,99,99,7049,1,6,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7050,2,3,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7051,1,4,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7052,1,1,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7053,2,12,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7054,2,6,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7055,1,10,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7056,1,8,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7057,2,1,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7058,2,1,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7059,2,8,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7060,2,5,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7061,1,9,1980,0,2
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,7062,1,4,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7063,2,12,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7064,2,4,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7065,1,9,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7066,2,12,1980,0,1
1,99,99,99,99,99,99,99,99,99,99,99,7067,1,5,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7068,1,5,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7069,2,7,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7070,2,6,1983,0,1
99,2,1,99,99,99,99,99,99,99,99,99,7071,1,11,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7072,2,1,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7073,2,3,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7074,1,12,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7075,2,1,1983,0,2
99,99,99,99,99,99,99,99,99,99,99,99,7076,1,2,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7077,1,10,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7078,1,12,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7079,2,4,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7080,1,2,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7081,2,2,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7082,2,10,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7083,2,11,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7084,2,7,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7085,1,9,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7086,2,1,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7087,1,7,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7088,2,6,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7089,2,4,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7090,2,7,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7091,2,1,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7092,1,3,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7093,1,11,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7094,2,1,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7095,1,1,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7096,2,8,1983,0,1
99,99,99,99,99,99,99,99,99,99,99,99,7097,1,7,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7098,2,11,1981,0,1
99,99,99,99,99,99,99,99,99,99,99,99,7099,2,3,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7100,1,11,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7101,1,2,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7102,1,6,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7103,1,4,1982,0,2
99,99,99,99,99,99,99,99,99,99,99,1,7104,1,4,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7105,2,10,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7106,2,6,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7107,2,4,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7108,1,5,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7109,1,7,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7110,2,7,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7111,2,7,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7112,2,7,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7113,1,5,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7114,1,12,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7115,1,1,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7116,1,9,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7117,2,2,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7118,2,12,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7119,1,4,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7120,2,1,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7121,2,7,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7122,2,11,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7123,2,10,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7124,2,6,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7125,2,12,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7126,1,3,1983,0,1
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,7127,1,10,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7128,1,10,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7129,1,10,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7130,1,1,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7131,1,7,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7132,2,11,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7133,2,4,1982,0,2
99,99,99,99,99,99,99,99,99,99,99,99,7134,1,10,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7135,1,11,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7136,2,1,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7137,2,3,1983,0,2
0,0,0,0,0,1,99,99,99,99,99,99,7138,1,2,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7139,2,4,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7140,2,10,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7141,1,3,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7142,2,1,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7143,1,12,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7144,2,12,1983,0,2
99,99,99,99,99,99,99,99,99,99,99,99,7145,2,5,1982,0,2
0,0,0,0,0,0,0,0,0,0,1,99,7146,1,10,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7147,2,10,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7148,2,2,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7149,1,12,1980,0,2
99,99,99,99,99,99,99,99,99,99,99,99,7150,1,8,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7151,2,1,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7152,2,1,1980,0,2
99,99,99,99,99,99,99,99,99,99,99,99,7153,1,9,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7154,2,9,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7155,1,8,1980,0,2
99,99,99,99,99,99,1,99,99,99,1,99,7156,1,11,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7157,1,7,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7158,2,9,1981,0,2
99,99,99,99,99,99,99,99,99,99,99,99,7159,1,7,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7160,1,9,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7161,2,4,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7162,2,1,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7163,1,3,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7164,2,9,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7165,1,3,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7166,2,10,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7167,1,2,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7168,1,4,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7169,2,5,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7170,1,1,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7171,1,10,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7172,2,11,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7173,2,6,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7174,1,8,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7175,2,7,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7176,2,2,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7177,2,10,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7178,2,2,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7179,1,12,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7180,2,3,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7181,1,6,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7182,2,2,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7183,2,3,1982,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7184,1,4,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7185,2,4,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7186,1,6,1981,0,1
99,99,99,99,99,99,99,99,99,99,99,99,7187,2,10,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7188,2,6,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7189,2,8,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7190,1,11,1980,0,2
0,0,0,0,0,0,0,0,0,1,99,99,7191,1,2,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7192,2,2,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7193,1,5,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7194,2,4,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7195,1,4,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7196,1,3,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7197,1,2,1981,0,2
99,99,99,99,99,99,99,99,99,99,99,99,7198,2,8,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7199,2,2,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7200,2,5,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7201,1,5,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7202,1,10,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7203,1,12,1984,0,2
99,99,99,99,99,99,99,99,99,99,99,99,7204,2,5,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7205,1,1,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7206,1,6,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7207,1,3,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7208,2,10,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7209,1,9,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7210,1,2,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7211,2,8,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7212,1,4,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7213,2,11,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7214,1,3,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7215,2,7,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7216,1,8,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7217,2,4,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7218,2,8,1980,0,1
99,99,99,99,99,99,99,99,99,99,99,99,7219,1,8,1980,0,1
99,99,1,99,99,99,99,99,99,99,99,99,7220,1,9,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7221,1,2,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7222,1,6,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7223,1,11,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7224,1,12,1981,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7225,1,10,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7226,2,3,1984,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7227,1,11,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7228,1,5,1982,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7229,1,4,1983,0,2
99,99,99,99,99,99,99,99,99,99,99,99,7230,2,4,1980,0,1
99,99,99,99,99,99,99,99,99,99,99,99,7231,1,4,1980,0,1
99,99,99,99,99,99,99,99,99,99,99,99,7232,2,6,1981,0,1
99,99,99,99,99,99,99,99,99,99,99,99,7233,1,10,1982,0,1
99,99,99,99,99,99,99,99,99,99,99,99,7234,1,7,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7235,2,11,1984,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7236,2,5,1983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7237,2,8,1981,0,2
0,0,0,0,0,0,0,1,99,99,99,99,7238,1,11,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7239,1,2,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7240,2,10,1980,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7241,2,8,1983,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7242,1,3,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7243,2,2,1981,0,2
0,0,0,0,0,0,0,0,0,0,0,0,7244,2,6,1984,0,2
99,99,99,99,99,99,99,99,99,99,99,99,7245,1,1,1980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,7246,1,9,1981,0,1
99,99,99,99,1,99,99,99,99,99,99,99,7247,1,8,1984,0,1
